Category,Sub-category,Brand,Product Name,Rating,Review,Bersih,combined_features
cleanser,cream & lotion,NIVEA,Sensitive Cleansing Milk,3.9,"susu pembersih terfavorit dibeli ulang. ringan, efektif ngebersihin kotoran, bikin muka seger, ga lengket. sempet bikin galau kelabakan nyariin produk ditemuin tau kalo produk ga dilanjutin distribusinya indonesia😢",susu pembersih terfavorit dibeli ulang ringan efektif ngebersihin kotoran  muka segar  lengket   bimbang kelabakan mencarikan produk ditemukan   produk  dilanjutin distribusinya indonesia,cleanser cream & lotion NIVEA
cleanser,cream & lotion,Innisfree,Apple Seed Cleansing Foam,4,"assalamu'alaikum, hai beauties.. honest review, innisfree apple seed cleansing foamcleansing foam diformulasikan dg busa kental mengandung minyak biji apel, membersihkan kulit wajah& kulit segar& sehat kering.💞 cleansing membersihkan wajah dg lembut hingga pori-pori& membantu mengembalikan cahaya kulit💞 deep cleansing kaya organic acid& vitamin apel, berfungsi mengangkat sel kulit mati& membersihkan pori-pori.💕 busa kental& lembut membersihkan kotoran dlm pori-pori, busa kental& lembut membersihkan sisa riasan kotoran melekat dlm pori-pori,💕 pembersihan efektif mengandung ekstrak apel& minyak biji apel, kaya vitamin& asam organik, bahan ekstrak apel& minyak biji apel dpt menghilangkan iritasi pd kulit& kulit sehat, mengangkat sel-sel kulit mati& membuka pori-pori utk membantu membersihkan kotoran membandel,💕 cleansing cream utk mencuci dg tekstur halus, membersihkan kulit dg cream bertekstur halus kulit segar💕 minyak biji apel diperas dingin dg segar mengandung asam lemak tak jenuh kaya utk menjaga kulit sensitif lembap, sehat,& kencang dibersihkan. wangi apel menyegarkan‼️. pakai:💕 tuangkan product, pd telapak tangan busakan,💕 pijat dg lembut, pd wajah,💕 bilas dg air hangat bersih✨ hindari area mata, bilas air terkena mata✨. kandungannya:💞 apple extract💞& apple seed oil. kulit glowing, wajib coba pake..😇🙏🏻🤗😘🥰.#innisfree#innisfree#innisfree#innisfreeappleseedcleansingfoam#innisfreeappleseedcleansingfoam#innisfreeappleseedcleansingfoam#appleseedcleansingfoam#appleseedcleansingfoam#appleseedcleansingfoam",assalamualaikum  beauties honest ulasan innisfree apple seed cleansing foamcleansing foam diformulasikan  busa kental mengandung minyak biji apel membersihkan kulit wajah kulit segar sehat kering cleansing membersihkan wajah  lembut  pori pori membantu mengembalikan cahaya kulit deep cleansing kayak organik acid vitamin apel berfungsi mengangkat sel kulit mati membersihkan pori pori busa kental lembut membersihkan kotoran  pori pori busa kental lembut membersihkan sisa riasan kotoran melekat  pori pori pembersihan efektif mengandung ekstrak apel minyak biji apel kayak vitamin asam organik bahan ekstrak apel minyak biji apel  menghilangkan iritasi percaya diri kulit kulit sehat mengangkat sel sel kulit mati membuka pori pori  membantu membersihkan kotoran membandel cleansing cream  mencuci  tekstur halus membersihkan kulit  cream bertekstur halus kulit segar minyak biji apel diperas dingin  segar mengandung asam lemak  jenuh kayak  menjaga kulit sensitif lembap sehat kencang dibersihkan wangi apel menyegarkan pakai tuangkan produk percaya diri telapak tangan busakan pijat  lembut percaya diri wajah bilas  air hangat bersih hindari area  bilas air terkena  kandungannya apple extract apple seed oil kulit glowing wajib coba pakai,cleanser cream & lotion Innisfree
cleanser,cream & lotion,Botanic Farm,Grain Fermenting Cleansing Sherbet,4.7,"nemu cleansing balm sebersih botanic farm. murah, dapet. sayang skrg gada jual olshop indo. bener bener bantu ngilangin sunblock muka, makeup foundation tebel bgt(marc remarcable), sampe eyeliner waterproof ilang. pake muka ga ketarik tarik.",menemukan cleansing balm sebersih botanic farm murah  sayang  enggak ada jual toko online indonesia   bantu menghilangkan sunblock muka makeup foundation tebal bgtmarc remarcable  eyeliner tahan air hilang pakai muka  tertarik tarik,cleanser cream & lotion Botanic Farm
cleanser,cream & lotion,Nu Skin,Creamy Cleansing Lotion,3.9,"creamy lotion fav ku~ jadiin double cleanser, single(cukup pakai). membersih wajah? yes! seingetku aromanya light, sopan masuk rongga pernafasan hahaha. mengandung kacang kedelau seingetku. teksturnya kental, warnanya putih susu~ pemakaian, efek mencerahkannya kulit ku(re: menurutku). selesai penggunaan, ga ketarik. aman~ menurutku worth to buy. karna member, dapet harga 206 ribuan 2-3 pemakaian pemakaian perhari 2-3 pemakaian tergantung kondisi wajah.",creamy lotion favorit ku jadikan double cleanser singlecukup pakai membersih wajah  seingatku aromanya light sopan  rongga pernafasan tertawa mengandung kacang kedelau seingatku teksturnya kental warnanya putih susu pemakaian efek mencerahkannya kulit kure menurutku selesai penggunaan  tertarik aman menurutku bernilai  buy  member  harga  ribuan  pemakaian pemakaian perhari  pemakaian tergantung kondisi wajah,cleanser cream & lotion Nu Skin
cleanser,cream & lotion,Erha,Simply Remove Moisturizing Cleanser Gel,4.3,"gw udh kenal produk 2011. recommended doble cleansing. abis pake, cuci muka facial foam. muka bersih sisa skincare. kalo abis make up urutannya micellar water, simply remove, facial foam, triple cleansing",kenal produk  direkomendasikan doble cleansing habis pakai cuci muka facial foam muka bersih sisa skincare  habis memakai up urutannya micellar water simply remove facial foam triple cleansing,cleanser cream & lotion Erha
cleanser,cream & lotion,Herborist,Rose Cleansing Milk,4.5,"malas pakai viva milk cleanser teksturnya watery, pakai herborist. jujur bikin cinta tuh teksturnya kalo dipijit air. membersihkan makeup berat bisalah, tp biar cepet campur vco. ngebersihin mata perih nih so i don't recommend kalo bersihin eye look. wanginya kaya mawar sesuai kandungannya. ngarepnya ngeluarin wangi deh ukurannya gede! suka milk cleanser, ngga berani make kalo kulit kering gatel. kaya sugesti kalo produk dg aroma gini memperparah kondisi buruk kulit. but i still love it so much tho! nomor 2 jajaran milk cleanser kecintaan mustika ratu timun.",malas pakai viva milk cleanser teksturnya watery pakai herborist jujur  cinta  teksturnya  dipijit air membersihkan makeup berat bisalah  biar cepat campur vco ngebersihin  perih nih sok  do not direkomendasikan  bersihkan eye look wanginya kayak mawar sesuai kandungannya ngarepnya mengeluarkan wangi deh ukurannya  suka milk cleanser  berani memakai  kulit kering gatal kayak sugesti  produk  aroma  memperparah kondisi buruk kulit    cinta  sok  though nomor  jajaran milk cleanser kecintaan mustika ratu timun,cleanser cream & lotion Herborist
cleanser,cream & lotion,Mustika Ratu,Pembersih Sari Mawar,3.7,"sejujurnya wajah prefer milk cleansing micellar water. produk pembersih pakai umur 13,. teksturnya tebal langsung melt diapply, suka massage pakai. mustika ratu ampuh bersihin foundation suka nggak lengket selesai dibilas dihapus kapas. wanginya soft, lumayan melembabkan.",sejujurnya wajah prefer milk cleansing micellar water produk pembersih pakai umur  teksturnya tebal  melt diapply suka massage pakai mustika ratu ampuh bersihkan foundation suka  lengket selesai dibilas dihapus kapas wanginya lembut lumayan melembabkan,cleanser cream & lotion Mustika Ratu
cleanser,cream & lotion,Nature Republic,Soothing & Moisture Aloe Vera Cleansing Gel Cream,3.9,"skincare cocok cocokan, pake gak kenapa2 seminggu muka ku gatal gatal, iritasi keknya membersihkan muka suka karna gak ketarik karna bikij muka iritasi stopin deh, skincare cocok cocokan",skincare cocok cocokan pakai   seminggu muka ku gatal gatal iritasi kayaknya membersihkan muka suka   tertarik  bikij muka iritasi stopin deh skincare cocok cocokan,cleanser cream & lotion Nature Republic
cleanser,cream & lotion,The Body Shop,Aloe Calming Facial Cleanser,3.4,"cetaphil gentle cleanser,, yaa karna namanya calming cleanser, cream putih gak berbusa wangi dikittttt enak bener bener gentle calming, gampang dibilas bikin lembab, cocok kulit sensitif.",cetaphil gentle cleanser   namanya calming cleanser cream putih  berbusa wangi dikitt    gentle calming mudah dibilas  lembap cocok kulit sensitif,cleanser cream & lotion The Body Shop
cleanser,cream & lotion,Hedtutu,Vit C Acne Cream,5,"kulit jerawatku cocok pake. konsul pakai produknya, pindah vit. c acne, pakai rangkaian intensive acne cream(karena acne gawat parah)., kulit membaik pindah vit. c acne cream. salah disuka produk, dipake malem besoknya glowing suami. cerah ikhtiar pakai produk. bagus kombinasi pakai sheet mask hydrating mud mask. auto glowing jerawat ga tumbuh",kulit jerawatku cocok pakai konsultasi pakai produknya pindah vit sih acne pakai rangkaian intensive acne creamkarena acne gawat parah kulit membaik pindah vit sih acne cream  disuka produk dipakai malam besoknya glowing suami cerah ikhtiar pakai produk bagus kombinasi pakai sheet mask hydrating mud mask auto glowing jerawat  tumbuh,cleanser cream & lotion Hedtutu
cleanser,cream & lotion,Sensatia Botanicals,Unscented Sensitive Cream Cleanser,4.4,"pakai karna tergiur mbak mbak sales🥺 bodohnya langsung beli sepaket... ga cocok jenis kulit🥺 pakai 2 wajah langsung berminyak parah, wajah normal to sensitif.",pakai  tergiur kaka kaka sales bodohnya  beli sepaket  cocok jenis kulit pakai  wajah  berminyak parah wajah normal  sensitif,cleanser cream & lotion Sensatia Botanicals
cleanser,cream & lotion,Skin Dewi,Raspberry Cleansing Milk,4.8,"sempet giveaway, gak tau produk, pilih reward skin dewi ini🤣 dicobain, wanginya enak! kayak... bener2 nature! teksturnya creamy sangat2 bikin irit size 30gr😂 cobain skincare sultan lokal😂😂",giveaway   produk pilih reward skin dewi  dicobain wanginya    nature teksturnya creamy   irit ukuran gede rasa mencoba skincare sultan lokal,cleanser cream & lotion Skin Dewi
cleanser,cream & lotion,Sensatia Botanicals,Lemon Meringue Cream Cleanser,4.5,"suka.. literal cream, kyk cair, warna coklat, ngga berbusa. angkat minyak muka bikin kering. harganya lumayan, cocok all skin type..",suka literal cream kayak cair warna coklat  berbusa angkat minyak muka  kering harganya lumayan cocok  skin tipw,cleanser cream & lotion Sensatia Botanicals
cleanser,cream & lotion,Rivera,Endless Bright Soothing Lotion,4.6,"bagus, bikin wajahku kerasa calming enak efeknya, ngerasa seger, pake pagi malem, suka, harganya ga mahal, ukuran, harga, yah standarlah",bagus  wajahku kerasa calming  efeknya  segar pakai pagi malam suka harganya  mahal ukuran harga  standarlah,cleanser cream & lotion Rivera
cleanser,cream & lotion,Glossier,Milky Oil Makeup Remover,4.7,"basic cleanser, bener-bener membersihkan muka tok, ga fungsi. kulit oily ga bikin oily. pemakaiannya lumayan boros ga foaming. nyari basic cleanser bagus nyari cleanser'fungsi'nya, isinya harga lumayan indo. btw wanginya mawar kandungannya air mawar, suka wanginya soothing, ga suka wangi-wangian, skip.",basic cleanser bener bener membersihkan muka tok  fungsi kulit oily   oily pemakaiannya lumayan boros  foaming mencari basic cleanser bagus mencari cleanserfungsinya isinya harga lumayan indonesia ngomong-ngomong wanginya mawar kandungannya air mawar suka wanginya soothing  suka wangi wangian skip,cleanser cream & lotion Glossier
cleanser,cream & lotion,The Face Shop,Rice Water Bright Cleansing Cream,4.2,"cleansing balm, teksture enak, bau soft.. kalo aplikasi’in gampang.. bersih& lembut kalo abis pake, ga suka wadahnya, gede kalo pergi traveling ga bawa..",cleansing balm teksture  bau lembut  mengaplikasikan mudah bersih lembut  habis pakai  suka wadahnya   pergi traveling  bawa,cleanser cream & lotion The Face Shop
cleanser,cream & lotion,Viva Cosmetics,White All in One Face Cleanser,4,"ceritanya hibrida milk cleanser face tonic legendaris viva. konsistensinya cair dibanding milk cleanser. diaplikasikan muka, alkoholnya menyengat. bikin mukaku perih area deket mata. daya membersihkannya mirip-mirip milk cleansernya, ngangkat make up sehari-hari. pribadi prefer pakai milk cleanser+ face tonic, kayak milk cleanser ditambahin alkohol.",ceritanya hibrida milk cleanser face tonic legendaris viva konsistensinya cair dibanding milk cleanser diaplikasikan muka alkoholnya menyengat  mukaku perih area   daya membersihkannya mirip mirip milk cleansernya mengangkat memakai up sehari hari pribadi prefer pakai milk cleanser face tonic  milk cleanser ditambahin alkohol,cleanser cream & lotion Viva Cosmetics
cleanser,cream & lotion,Dr-Pure,Pemutih Wajah,3.5,"cream siangnya mrip kelly kya dempul susah blend, sbunnya lmyan kras efeknya wjah, cream mlamnya bgus cmn wjah ku tmbul bintik putih gtu jdi rgu, tpi klw klian ccok no problem dilanjutin, klw cba please bli cream mlamnya",cream siangnya  kelly kaya dempul susah blend sbunnya lmyan kras efeknya wjah cream mlamnya bagus cuman wjah ku tmbul bintik putih   rgu    cocok  problem dilanjutin  coba tolong beli cream mlamnya,cleanser cream & lotion Dr-Pure
cleanser,cream & lotion,Sariayu,Sariayu Cleansing Milk,3.9,"enak dipakai kayak pembersih susu, wangi lemon. kemasannya bagus. ga pakai suka micellar water. pakai malem dilap pakai kapas cuci muka...",dipakai  pembersih susu wangi lemon kemasannya bagus  pakai suka micellar water pakai malam dilap pakai kapas cuci muka,cleanser cream & lotion Sariayu
cleanser,cream & lotion,Rivera,Endless Bright Deep Milk Cleanser,4.2,"double cleansing, malam cuci muka pakai cleansing milk membantu mengangkat debu, sisa makeup sel kulit mati mudah kulit beregenerasi. kulit bersih halus pastinya✨",double cleansing malam cuci muka pakai cleansing milk membantu mengangkat debu sisa makeup sel kulit mati mudah kulit beregenerasi kulit bersih halus pastinya,cleanser cream & lotion Rivera
cleanser,cream & lotion,Avene,Extremely Gentle Cleanser Lotion,4.4,"produk sukaaa😭, teksturnya lembut kotoran keangkat. ngerasa bersih pake ga dibilas. harganya lumayan mahal ku beralih huhuhu kalo disuruh nilai kasih nilai aveneeeeeee!❤",produk suka teksturnya lembut kotoran keangkat  bersih pakai  dibilas harganya lumayan mahal ku beralih huhu  disuruh nilai kasih nilai avenee,cleanser cream & lotion Avene
cleanser,cream & lotion,Atomy,Evening Care Deep Cleanser,4.6,"size harga worth. teksturnya enak, thick gel with neutral scent. bersihin makeup waterproof eyeliner ga dibersihin eye makeup removernya body shop. sayangnya perih mata cepet2 dibilas gt. menyenangkan ga ninggalin burem kaya lapisan film mata spt cleansing oil.",ukuran harga bernilai teksturnya  thick gel  neutral scent bersihkan makeup tahan air eyeliner  dibersihin eye makeup removernya badan shop sayangnya perih  cepat dibilas  menyenangkan  meninggalkan buram kayak lapisan film   cleansing oil,cleanser cream & lotion Atomy
cleanser,cream & lotion,Raiku Beauty,Cleansing Cream,4.2,"cleansing cream pakai first cleanser sore, kalo bermakeup. bawa traveling 10, cleansing cream membantu kulit tetep lembab ga iritasi. formulanya cleansing balm, wewangian, dibilas air air hangat creamnya betul-betul bersih menyumbat pori-pori. alkoholnya ngga menganggu. ngga bikin komedo jerawatan. ukurannya hehe.",cleansing cream pakai first cleanser sore  bermakeup bawa traveling  cleansing cream membantu kulit  lembap  iritasi formulanya cleansing balm wewangian dibilas air air hangat creamnya betul betul bersih menyumbat pori pori alkoholnya  menganggu   komedo jerawatan ukurannya hehe,cleanser cream & lotion Raiku Beauty
cleanser,cream & lotion,Biokos,Vital Nutrition Nutri Cleanser,3.8,"cari cleanser cocok nemu. pricey produk lokal worthy. adem dipakai, pakai kulit wajah kenyal. diemin 5 menit cleansing pakai kapas. efek jangka kerasa, gak ganti cleanser hehehe.",cari cleanser cocok menemukan pricey produk lokal worthy adem dipakai pakai kulit wajah kenyal diamkan  menit cleansing pakai kapas efek jangka kerasa  ganti cleanser tertawa,cleanser cream & lotion Biokos
cleanser,cream & lotion,Kiehl's,Centella Skin-Calming Facial Cleanser,4.1,"suami beliin harapan ngebantu kulit sensitive biar tenang, ternyat ajustru perih pake. coba pemikiran salah pake. tetep gk cocok perih diwajah pake.",suami belikan harapan membantu kulit sensitive biar tenang ternyat ajustru perih pakai coba pemikiran  pakai   cocok perih diwajah pakai,cleanser cream & lotion Kiehl's
cleanser,cream & lotion,Corine de Farme,Illuminating Make-up Remover Milk,3.7,segerrrrrrrr utk remover bisa…ato klo keringetan hawanya panas seger2 jd kuusap jg jd seger. ga efek samping utk kulitku sensitif. ga berbay alkohol jg. bner2 kyk air ga perih2nya klo wajah luka/jerawat.,segar  remover bisa ato kalo keringetan hawanya panas segar  kuusap   segar  efek samping  kulitku sensitif  berbay alkohol   kayak air  perih nya kalo wajah luka jerawat,cleanser cream & lotion Corine de Farme
cleanser,cream & lotion,Red A,Red A Cleansing Milk,3.8,"it works good cleansing milk. pake,. suka cleansing tuh engga jerawatan muka, ga cumuk abis pake(kadang🥲). produknya nih bs bantu bersihin makeup kulit kerasa ky bersih ga berminyak. gengges tuh, kalo kena mata bs perih alkoholnya. overall produk bagus mnrtku❤️",works bagus cleansing milk pakai suka cleansing   jerawatan muka  cumuk habis pakekadang produknya nih  bantu bersihkan makeup kulit kerasa kaya bersih  berminyak ganggu   sentuh   perih alkoholnya secara keseluruhan produk bagus menurutku,cleanser cream & lotion Red A
cleanser,cream & lotion,Yves Rocher,Hydra Vegetal Hydrating Cleansing Milk,3.3,"beli product keabisan tbs milk cleanser vit e, iseng masuk, trus buy 1 get 1 campur product. ampuh membersihkan kotoran, jujur ga suka wangi, jd lengket muka. uuugh… beneran bikin super ga nyaman, tp kudu abis sayang. ntar vit e tbs lg deh ah.",beli produk keabisan tbs milk cleanser vit  iseng   buy  memperoleh  campur produk ampuh membersihkan kotoran jujur  suka wangi  lengket muka uugh benaran  super  nyaman   habis sayang entar vit  tbs  deh ah,cleanser cream & lotion Yves Rocher
cleanser,cream & lotion,Jafra,Royal Revitalize Gentle Cleansing Milk,4.7,"coba cleansing milk bener2 gak kelain brand. kulit usia 35+, kering/kombinasi sensitif…terus ampuh menghilangkan bekas2 sisaan make up. habis cuci muka pakai gak“keset” kering.",coba cleansing milk   kelain merek kulit usia  kering kombinasi sensitif terus ampuh menghilangkan bekas sisaan memakai up habis cuci muka pakai gakkeset kering,cleanser cream & lotion Jafra
cleanser,cream & lotion,Corine de Farme,Micellar Cleansing Lotion,3.2,"dpt produk krn ksh ama kk, nyobain cocok, kulitku suka sensisitif ama produk, x pake lgsg fine2, light, clean, kyk adem bgt muka, pake bru q pake facial wash, next bli lg",produk  kasih  kakak mencoba cocok kulitku suka sensisitif  produk  pakai  fine light clean kayak adem banget muka pakai   pakai facial wash next beli,cleanser cream & lotion Corine de Farme
